ts,seq,i_ph_max,i_n,thd_i_mean,t_low_c,td_margin_k,worst_point,worst_dt_c,max_k_ratio,min_ttl_h,target_dt_c,target_k_ratio,q_any,pd_pps,risk_score,risk_mode,alarms
2026-07-07T12:45:00+00:00,147,1815,267.1,5.28,42.47,12.41,DSYA7_L1,48.24,1,,,,0,2.3,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T13:00:00+00:00,148,1795,263.7,5.31,42.59,12.51,DSYA3_L1,46.99,1,,,,0,2.1,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T13:15:00+00:00,149,1795,261.4,5.31,42.7,12.61,DSYA3_L1,46.17,1,,,,0,2.8,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T13:30:00+00:00,150,1824,264.9,5.26,42.79,12.69,DSYA3_L1,45.7,1,,,,0,2.2,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T13:45:00+00:00,151,1832,266.3,5.25,42.87,12.76,DSYA4_L1,46.19,1,,,,0,2.38,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T14:00:00+00:00,152,1843,267.3,5.23,42.94,12.82,DSYA4_L1,46.64,1,,,,0,2.54,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T14:15:00+00:00,153,1862,270.2,5.2,42.99,12.87,DSYA4_L1,46.88,1,,,,0,2.31,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T14:30:00+00:00,154,1863,269.4,5.2,43.03,12.9,DSYA4_L1,48.4,1,,,,0,2.24,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T14:45:00+00:00,155,1887,272.7,5.16,43.05,12.92,DSYA4_L1,48.7,1,,,,0,2.17,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T15:00:00+00:00,156,1916,275.1,5.11,43.06,12.93,DSYA4_L1,49.56,1,,,,0,2.22,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T15:15:00+00:00,157,1909,274.4,5.12,43.05,12.92,DSYA4_L1,51.02,1,,,,0,2.23,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T15:30:00+00:00,158,1902,273,5.13,43.03,12.9,DSYA4_L1,51.11,1,,,,0,2.13,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T15:45:00+00:00,159,1901,271.9,5.13,42.99,12.87,DSYA4_L1,50.43,1,,,,0,2.19,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T16:00:00+00:00,160,1904,273.3,5.13,42.94,12.82,DSYA4_L1,50.85,1,,,,0,2.05,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T16:15:00+00:00,161,1906,271.2,5.12,42.87,12.76,DSYA4_L1,50.71,1,,,,0,2.24,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T16:30:00+00:00,162,1905,271.3,5.13,42.79,12.69,DSYA4_L1,50.32,1,,,,0,2.54,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T16:45:00+00:00,163,1891,270.6,5.15,42.7,12.61,DSYA3_L1,50.81,1,,,,0,2.27,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T17:00:00+00:00,164,1878,269,5.17,42.59,12.51,DSYA4_L1,50.43,1,,,,0,2.42,20,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T17:15:00+00:00,165,1854,266.6,5.21,42.47,12.41,DSYA3_L1,49.68,1,,,,0,2.11,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T17:30:00+00:00,166,1830,265,5.25,42.33,12.29,DSYA3_L1,48.64,1,,,,0,2.2,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T17:45:00+00:00,167,1809,262.7,5.28,42.18,12.17,DSYA3_L1,48.01,1,,,,0,2.14,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T18:00:00+00:00,168,1779,259.3,5.33,42.02,12.03,DSYA7_L1,46.97,1,,,,0,2.2,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T18:15:00+00:00,169,1749,255.9,5.38,41.86,11.89,DSYA7_L1,45.85,1,,,,0,2.68,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T18:30:00+00:00,170,1724,252.9,5.42,41.68,11.74,DSYA3_L1,44.21,1,,,,0,2.23,20,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-07T18:45:00+00:00,171,1704,250.2,5.45,41.49,11.59,DSYA3_L1,43.05,1,,,,0,2.09,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T19:00:00+00:00,172,1688,249.1,5.48,41.29,11.42,DSYA7_L1,41.99,1,,,,0,2.12,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T19:15:00+00:00,173,1703,250.2,5.45,41.09,11.26,DSYA3_L1,40.76,1,,,,0,2.46,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T19:30:00+00:00,174,1736,256.4,5.4,40.87,11.09,DSYA3_L1,41.08,1,,,,0,2.1,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T19:45:00+00:00,175,1748,259.2,5.39,40.66,10.92,DSYA4_L1,41.83,1,,,,0,2.25,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T20:00:00+00:00,176,1767,259,5.35,40.44,10.74,DSYA4_L1,42.44,1,,,,0,2.03,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T20:15:00+00:00,177,1738,255,5.4,40.21,10.56,DSYA4_L1,43.44,1,,,,0,2.05,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T20:30:00+00:00,178,1707,253.9,5.45,39.98,10.39,DSYA4_L1,42.76,1,,,,0,2.17,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T20:45:00+00:00,179,1677,249.5,5.5,39.75,10.21,DSYA7_L1,41.45,1,,,,0,2.1,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T21:00:00+00:00,180,1649,246.6,5.54,39.52,10.03,DSYA3_L1,40.41,1,,,,0,2.13,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-07T21:15:00+00:00,181,1572,238.1,5.67,39.29,9.86,DSYA3_L1,39.58,1,,,,0,2.04,0,HYP-NORMAL,
2026-07-07T21:30:00+00:00,182,1501,228.1,5.78,39.06,9.69,DSYA3_L1,37.4,1,,,,0,2.06,0,HYP-NORMAL,
2026-07-07T21:45:00+00:00,183,1428,218.2,5.89,38.83,9.52,DSYA3_L1,34.93,1,,,,0,2.12,0,HYP-NORMAL,
2026-07-07T22:00:00+00:00,184,1376,212.6,5.98,38.6,9.36,DSYA7_L1,32.03,1,,,,0,2.14,0,HYP-NORMAL,
2026-07-07T22:15:00+00:00,185,1285,201.8,6.13,38.38,9.2,DSYA7_L1,29.98,1,,,,0,2.12,0,HYP-NORMAL,
2026-07-07T22:30:00+00:00,186,1182,188.5,6.29,38.16,9.04,DSYA7_L1,26.98,1,,,,0,2.09,0,HYP-NORMAL,
2026-07-07T22:45:00+00:00,187,1091,177.1,6.44,37.95,8.89,DSYA3_L1,23.87,1,,,,0,2.32,0,HYP-NORMAL,
2026-07-07T23:00:00+00:00,188,996.2,165.2,6.6,37.75,8.75,DSYA3_L1,20.85,1,,,,0,2.15,0,HYP-NORMAL,
2026-07-07T23:15:00+00:00,189,900,151.7,6.75,37.55,8.61,DSYA7_L1,17.91,1,,,,0,2.36,0,HYP-NORMAL,
2026-07-07T23:30:00+00:00,190,809.9,138.7,6.9,37.36,8.48,DSYA3_L1,15.72,1,,,,0,2.08,0,HYP-NORMAL,
2026-07-07T23:45:00+00:00,191,718,124.1,7.04,37.18,8.36,DSYA3_L1,12.79,1,,,,0,2.02,0,HYP-NORMAL,
2026-07-08T00:00:00+00:00,192,622.7,108.4,7.2,37.11,8.31,DSYA7_L1,10.42,1,,,,0,2.27,0,HYP-NORMAL,
2026-07-08T00:15:00+00:00,193,607.8,105.8,7.22,36.95,8.2,DSYA3_L1,8.36,1,,,,0,2.36,0,HYP-NORMAL,
2026-07-08T00:30:00+00:00,194,594.5,103.5,7.24,36.81,8.1,DSYA3_L1,7.68,1,,,,0,2.21,0,HYP-NORMAL,
2026-07-08T00:45:00+00:00,195,579.1,100.9,7.27,36.67,8.01,DSYA3_L1,6.49,1,,,,0,2.51,0,HYP-NORMAL,
2026-07-08T01:00:00+00:00,196,566.7,99.2,7.29,36.55,7.93,DSYA3_L1,5.6,1,,,,0,2.32,0,HYP-NORMAL,
2026-07-08T01:15:00+00:00,197,556.9,97.8,7.3,36.44,7.86,DSYA3_L1,5.34,1,,,,0,2.6,0,HYP-NORMAL,
2026-07-08T01:30:00+00:00,198,546,96.1,7.32,36.34,7.79,DSYA3_L1,4.71,1,,,,0,2.54,0,HYP-NORMAL,
2026-07-08T01:45:00+00:00,199,536,94.4,7.34,36.26,7.74,DSYA3_L1,4.83,1,,,,0,2.35,0,HYP-NORMAL,
2026-07-08T02:00:00+00:00,200,521.3,92.2,7.36,36.19,7.69,DSYA7_L1,4.27,1,,,,0,2.14,0,HYP-NORMAL,
2026-07-08T02:15:00+00:00,201,518.4,91.4,7.36,36.14,7.66,DSYA3_L1,4.24,1,,,,0,2.13,0,HYP-NORMAL,
2026-07-08T02:30:00+00:00,202,512.5,90.6,7.37,36.1,7.64,DSYA7_L1,4.05,1,,,,0,2.17,0,HYP-NORMAL,
2026-07-08T02:45:00+00:00,203,512.4,90.6,7.37,36.08,7.62,DSYA7_L1,3.97,1,,,,0,2.24,0,HYP-NORMAL,
2026-07-08T03:00:00+00:00,204,511.4,90.1,7.37,36.07,7.62,DSYA7_L1,3.86,1,,,,0,2.27,0,HYP-NORMAL,
2026-07-08T03:15:00+00:00,205,512.4,90.4,7.37,36.08,7.62,DSYA3_L1,3.89,1,,,,0,2.03,0,HYP-NORMAL,
2026-07-08T03:30:00+00:00,206,512.6,90.4,7.37,36.1,7.64,DSYA3_L1,3.79,1,,,,0,2.47,0,HYP-NORMAL,
2026-07-08T03:45:00+00:00,207,512.6,90.6,7.37,36.14,7.66,DSYA7_L1,3.88,1,,,,0,2.21,0,HYP-NORMAL,
2026-07-08T04:00:00+00:00,208,513.4,90.7,7.37,36.19,7.69,DSYA3_L1,3.9,1,,,,0,2.19,0,HYP-NORMAL,
2026-07-08T04:15:00+00:00,209,522.7,92.2,7.36,36.26,7.74,DSYA3_L1,3.84,1,,,,0,2.81,0,HYP-NORMAL,
2026-07-08T04:30:00+00:00,210,533.1,93.4,7.34,36.34,7.79,DSYA7_L1,3.92,1,,,,0,2.34,0,HYP-NORMAL,
2026-07-08T04:45:00+00:00,211,542.9,95.2,7.32,36.44,7.86,DSYA4_L1,3.81,1,,,,0,2,0,HYP-NORMAL,
2026-07-08T05:00:00+00:00,212,551.9,96.6,7.31,36.55,7.93,DSYA4_L1,4.65,1,,,,0,2.21,0,HYP-NORMAL,
2026-07-08T05:15:00+00:00,213,589.7,102.5,7.25,36.67,8.01,DSYA7_L1,4.45,1,,,,0,2.17,0,HYP-NORMAL,
2026-07-08T05:30:00+00:00,214,627.8,107.8,7.18,36.81,8.1,DSYA4_L1,4.33,1,,,,0,2.2,0,HYP-NORMAL,
2026-07-08T05:45:00+00:00,215,661.8,113.1,7.13,36.95,8.2,DSYA4_L1,5.36,1,,,,0,2.01,0,HYP-NORMAL,
2026-07-08T06:00:00+00:00,216,705.8,119.8,7.06,37.11,8.31,DSYA4_L1,6.08,1,,,,0,2.05,0,HYP-NORMAL,
2026-07-08T06:15:00+00:00,217,828.5,137.5,6.86,37.28,8.42,DSYA4_L1,6.91,1,,,,0,2.19,0,HYP-NORMAL,
2026-07-08T06:30:00+00:00,218,958.2,156.3,6.65,37.46,8.55,DSYA4_L1,9.01,1,,,,0,2.22,0,HYP-NORMAL,
2026-07-08T06:45:00+00:00,219,1090,175.7,6.44,37.65,8.68,DSYA4_L1,11.81,1,,,,0,2.08,0,HYP-NORMAL,
2026-07-08T07:00:00+00:00,220,1216,192.5,6.24,37.84,8.82,DSYA4_L1,15.35,1,,,,0,2.05,0,HYP-NORMAL,
2026-07-08T07:15:00+00:00,221,1345,210.2,6.03,38.05,8.96,DSYA4_L1,19.55,1,,,,0,2.2,0,HYP-NORMAL,
2026-07-08T07:30:00+00:00,222,1476,227,5.82,38.26,9.11,DSYA4_L1,23.72,1,,,,0,2.42,0,HYP-NORMAL,
2026-07-08T07:45:00+00:00,223,1606,241.3,5.61,38.48,9.27,DSYA4_L1,28.82,1,,,,0,2.59,0,HYP-NORMAL,
2026-07-08T08:00:00+00:00,224,1728,255.8,5.42,38.7,9.43,DSYA4_L1,34.25,1,,,,0,2.09,0,HYP-NORMAL,
2026-07-08T08:15:00+00:00,225,1764,258.5,5.36,38.92,9.59,DSYA4_L1,39.71,1.001,,,,0,2.28,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T08:30:00+00:00,226,1801,260.9,5.29,39.15,9.76,DSYA4_L1,42.67,1.001,,,,0,2.54,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T08:45:00+00:00,227,1846,265.8,5.22,39.38,9.93,DSYA4_L1,44.58,1.001,,,,0,2.36,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T09:00:00+00:00,228,1911,272.2,5.12,39.61,10.11,DSYA4_L1,46.55,1.001,,,,0,2.76,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T09:15:00+00:00,229,1902,270.6,5.13,39.84,10.28,DSYA4_L1,49.63,1.001,,,,0,2.73,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T09:30:00+00:00,230,1885,269.8,5.16,40.08,10.46,DSYA4_L1,50.53,1.001,,,,0,3.22,0,HYP-NORMAL,ALM-THR-TERM-WARN;ALM-PANEL-TEMP
2026-07-08T09:45:00+00:00,231,1871,268.1,5.18,40.3,10.64,DSYA4_L1,49.83,1.001,,,,0,3.43,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T10:00:00+00:00,232,1868,267.1,5.19,40.53,10.81,DSYA4_L1,49.48,1.001,,,,0,3.43,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T10:15:00+00:00,233,1882,267.3,5.16,40.75,10.99,DSYA4_L1,49.18,1.001,,,,0,3.69,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T10:30:00+00:00,234,1888,270.3,5.16,40.97,11.16,DSYA4_L1,49.58,1.002,,,,0,4.01,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T10:45:00+00:00,235,1891,269.3,5.15,41.18,11.33,DSYA4_L1,49.93,1.001,,,,0,3.79,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T11:00:00+00:00,236,1907,272.7,5.13,41.38,11.5,DSYA4_L1,50.1,1.001,,,,0,4.09,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T11:15:00+00:00,237,1904,275.3,5.13,41.58,11.66,DSYA4_L1,50.67,1.001,,,,0,4.36,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T11:30:00+00:00,238,1902,273.5,5.13,41.77,11.82,DSYA4_L1,50.3,1.001,,,,0,4.45,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T11:45:00+00:00,239,1902,274.6,5.14,41.95,11.97,DSYA4_L1,50.68,1.001,,,,0,4.73,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T12:00:00+00:00,240,1894,277.4,5.16,42.12,12.11,DSYA4_L1,50.35,1.001,,,,0,4.71,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T12:15:00+00:00,241,1865,271.9,5.2,42.27,12.24,DSYA3_L1,50.25,1.002,,,,0,5.04,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T12:30:00+00:00,242,1841,267.4,5.23,42.42,12.37,DSYA3_L1,49.52,1.001,,,,0,5.37,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T12:45:00+00:00,243,1818,265.5,5.27,42.56,12.49,DSYA7_L1,48.16,1.004,,,,0,5.74,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T13:00:00+00:00,244,1792,261.2,5.31,42.68,12.59,DSYA3_L1,47.28,1.002,,,,0,6.06,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T13:15:00+00:00,245,1815,261.6,5.27,42.79,12.69,DSYA7_L1,46.24,1.002,,,,0,5.57,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T13:30:00+00:00,246,1819,261.3,5.26,42.88,12.77,DSYA4_L1,46.34,1.005,,,,0,5.91,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T13:45:00+00:00,247,1835,265,5.24,42.97,12.84,DSYA4_L1,46.29,1.002,,,,0,5.96,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T14:00:00+00:00,248,1855,266.6,5.21,43.03,12.9,DSYA4_L1,47.12,1.002,,,,0,6.23,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T14:15:00+00:00,249,1870,266.3,5.18,43.08,12.95,DSYA4_L1,47.95,1.002,,,,0,6.39,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T14:30:00+00:00,250,1883,268.2,5.16,43.12,12.98,DSYA4_L1,48.65,1.002,,,,0,6.7,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T14:45:00+00:00,251,1921,271.5,5.1,43.15,13,DSYA4_L1,49.35,1.005,,,,0,7,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T15:00:00+00:00,252,1940,273,5.07,43.15,13.01,DSYA4_L1,51.24,1.015,,,,0,6.91,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T15:15:00+00:00,253,1940,272.7,5.07,43.15,13,DSYA4_L1,52.26,1.011,,,,0,7.12,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T15:30:00+00:00,254,1944,273.5,5.06,43.12,12.98,DSYA4_L1,52.55,1.007,,,,0,7.38,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T15:45:00+00:00,255,1945,273,5.06,43.08,12.95,DSYA4_L1,52.56,1.009,,,,0,7.54,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T16:00:00+00:00,256,1941,269.5,5.06,43.03,12.9,DSYA4_L1,52.72,1.006,,,,0,7.9,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T16:15:00+00:00,257,1931,267.9,5.07,42.97,12.84,DSYA4_L1,53.04,1.002,,,,0,7.99,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T16:30:00+00:00,258,1934,271.7,5.08,42.88,12.77,DSYA4_L1,52.08,1.009,,,,0,8.04,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T16:45:00+00:00,259,1921,270.8,5.1,42.79,12.69,DSYA3_L1,51.79,1.013,,,,0,8.2,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T17:00:00+00:00,260,1929,273.1,5.09,42.68,12.59,DSYA4_L1,52.02,1.009,,,,0,8.65,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T17:15:00+00:00,261,1914,273.5,5.11,42.56,12.49,DSYA4_L1,52.12,1.01,,,,0,8.45,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T17:30:00+00:00,262,1882,270.2,5.16,42.42,12.37,DSYA4_L1,51.65,1.012,,,,0,8.83,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T17:45:00+00:00,263,1858,265.3,5.2,42.27,12.24,DSYA3_L1,50.35,1.011,,,,0,8.9,30,HYP-LOOSE-CONN,ALM-THR-TERM-WARN;ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T18:00:00+00:00,264,1836,261.7,5.23,42.12,12.11,DSYA3_L1,49.48,1.012,,,,0,9.11,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T18:15:00+00:00,265,1812,258.5,5.27,41.95,11.97,DSYA3_L1,48.26,1.008,,,,0,9.17,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T18:30:00+00:00,266,1791,255.8,5.3,41.77,11.82,DSYA7_L1,47.47,1.012,,,,0,9.43,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T18:45:00+00:00,267,1783,257.7,5.32,41.58,11.66,DSYA3_L1,46.21,1.016,,,,0,10.04,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T19:00:00+00:00,268,1760,257.3,5.36,41.38,11.5,DSYA3_L1,45.42,1.013,,,,0,10.02,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T19:15:00+00:00,269,1792,260.7,5.31,41.18,11.33,DSYA3_L1,44.55,1.015,,,,0,9.9,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T19:30:00+00:00,270,1796,259.5,5.3,40.97,11.16,DSYA4_L1,44.55,1.013,,,,0,10.18,30,HYP-LOOSE-CONN,ALM-THR-PHASE-DIF;ALM-PANEL-TEMP
2026-07-08T19:45:00+00:00,271,1803,258.4,5.29,40.75,10.99,DSYA4_L1,45.1,1.012,,,,0,10.42,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T20:00:00+00:00,272,1816,258.6,5.26,40.53,10.81,DSYA4_L1,45.57,1.008,,,,0,10.53,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T20:15:00+00:00,273,1785,256.3,5.32,40.3,10.64,DSYA4_L1,45.89,1.01,,,,0,10.75,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T20:30:00+00:00,274,1746,252.7,5.38,40.08,10.46,DSYA4_L1,44.96,1.016,,,,0,11.11,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T20:45:00+00:00,275,1701,246.9,5.45,39.84,10.28,DSYA7_L1,43.72,1.01,,,,0,11.55,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T21:00:00+00:00,276,1672,243.4,5.5,39.61,10.11,DSYA3_L1,42.17,1.016,,,,0,11.52,0,HYP-NORMAL,ALM-PANEL-TEMP
2026-07-08T21:15:00+00:00,277,1602,236.4,5.61,39.38,9.93,DSYA7_L1,40.95,1.026,,,,0,11.34,0,HYP-NORMAL,
2026-07-08T21:30:00+00:00,278,1543,228.9,5.7,39.15,9.76,DSYA3_L1,38.76,1.03,,,,0,11.96,0,HYP-NORMAL,
2026-07-08T21:45:00+00:00,279,1475,220.4,5.81,38.92,9.59,DSYA3_L1,36.38,1.032,,,,0,12,0,HYP-NORMAL,
2026-07-08T22:00:00+00:00,280,1415,213.8,5.91,38.7,9.43,DSYA3_L1,34.05,1.04,,,,0,12.01,0,HYP-NORMAL,
2026-07-08T22:15:00+00:00,281,1313,201.4,6.07,38.48,9.27,DSYA3_L1,31.44,1.038,,,,0,12.39,0,HYP-NORMAL,
2026-07-08T22:30:00+00:00,282,1223,192,6.22,38.26,9.11,DSYA7_L1,28.62,1.036,,,,0,12.33,0,HYP-NORMAL,
2026-07-08T22:45:00+00:00,283,1128,180.2,6.38,38.05,8.96,DSYA3_L1,25.29,1.037,,,,0,12.47,0,HYP-NORMAL,
2026-07-08T23:00:00+00:00,284,1027,167,6.54,37.84,8.82,DSYA3_L1,22.55,1.04,,,,0,13.07,0,HYP-NORMAL,
2026-07-08T23:15:00+00:00,285,929.5,152.8,6.7,37.65,8.68,DSYA3_L1,19.52,1.014,,,,0,12.99,0,HYP-NORMAL,
2026-07-08T23:30:00+00:00,286,835.8,140,6.85,37.46,8.55,DSYA7_L1,16.44,1.012,,,,0,13.2,0,HYP-NORMAL,
2026-07-08T23:45:00+00:00,287,739.3,126.2,7.01,37.28,8.42,DSYA7_L1,13.99,1.012,,,,0,13.1,0,HYP-NORMAL,
2026-07-09T00:00:00+00:00,288,642.9,110.3,7.16,37.2,8.37,DSYA3_L1,11.13,1.013,,,,0,13.43,0,HYP-NORMAL,
2026-07-09T00:15:00+00:00,289,630.6,108.5,7.18,37.05,8.26,DSYA7_L1,8.97,1.018,,,,0,13.55,0,HYP-NORMAL,
2026-07-09T00:30:00+00:00,290,619.3,106.8,7.2,36.9,8.16,DSYA7_L1,7.81,1.038,,,,0,13.95,0,HYP-NORMAL,
2026-07-09T00:45:00+00:00,291,602.4,104.1,7.23,36.76,8.07,DSYA7_L1,6.78,1.045,,,,0,14.16,0,HYP-NORMAL,
2026-07-09T01:00:00+00:00,292,584.5,101.2,7.26,36.64,7.99,DSYA7_L1,5.75,1.033,,,,0,14.17,0,HYP-NORMAL,
